Composer,Work Title,Movement,henle,YouTube Link 1,YouTube Link 2,YouTube Link 3,Unnamed: 6,audio_id,audio_path,original_id,split
JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 512,,3,https://www.youtube.com/watch?v=HUd_WfG7Gtw,https://www.youtube.com/watch?v=HUd_WfG7Gtw,https://www.youtube.com/watch?v=qZvpV2cecz8,https://www.youtube.com/watch?v=qYgUk5vLaV4,HUd_WfG7Gtw,HUd_WfG7Gtw.wav,m-17,test
JOHANN SEBASTIAN BACH,Aria: Warum betrübst du dich BWV 516,,3,https://www.youtube.com/watch?v=HX5dqM1NIXY,https://www.youtube.com/watch?v=HX5dqM1NIXY,https://www.youtube.com/watch?v=Zlc5NSsAY7c,https://www.youtube.com/watch?v=i54YC5XNtio,HX5dqM1NIXY,HX5dqM1NIXY.wav,m-23,train
JOHANN SEBASTIAN BACH,"Choral: O Ewigkeit, du Donnerwort BWV 513",,3,https://www.youtube.com/watch?v=cIJ8AfBuFa4,https://www.youtube.com/watch?v=sqp6VX_xemU,https://www.youtube.com/watch?v=BYao3BrJQ4M,https://www.youtube.com/watch?v=pcaZCyuRhTw,cIJ8AfBuFa4,cIJ8AfBuFa4.wav,m-24,train
WOLFGANG AMADEUS MOZART,Marche funèbre del Signor Maestro Contrapunto c minor KV 453a,,3,https://www.youtube.com/watch?v=5fit4NGmKPM,https://www.youtube.com/watch?v=vmgHI0q2BoY,https://www.youtube.com/watch?v=1rqQLgQR_Jw,https://www.youtube.com/watch?v=lUwBZI8r9kY,5fit4NGmKPM,5fit4NGmKPM.wav,m-58,train
JOHANN SEBASTIAN BACH,"Choral: Wie wohl ist mir, o Freund der Seelen BWV 517",,3,https://www.youtube.com/watch?v=QOoTdKSOHzM,,,,QOoTdKSOHzM,QOoTdKSOHzM.wav,x-124,train
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 935,,3,https://www.youtube.com/watch?v=pBCRJPb6VI0,https://www.youtube.com/watch?v=VmdlYrnL9io,https://www.youtube.com/watch?v=uPb1jrFChrw,https://www.youtube.com/watch?v=99g2Y-vLngU,pBCRJPb6VI0,pBCRJPb6VI0.wav,x-134,train
LUDWIG VAN BEETHOVEN,"Piano Sonatina G major Anh. 5,1",,3,https://www.youtube.com/watch?v=av-nH6-c4xQ,https://www.youtube.com/watch?v=C7Ho3K1FuyM,https://www.youtube.com/watch?v=KE7xAw_iw-c,https://www.youtube.com/watch?v=I4EY3OOO9xk,av-nH6-c4xQ,av-nH6-c4xQ.wav,x-14,train
LUDWIG VAN BEETHOVEN,"Piano Sonatina F major Anh. 5,2",,3,https://www.youtube.com/watch?v=B86OBIeN3bE,https://www.youtube.com/watch?v=AN0dS3oqeAs,https://www.youtube.com/watch?v=pA8cjdwnEIk,https://www.youtube.com/watch?v=SbbXLi5dQ4U,B86OBIeN3bE,B86OBIeN3bE.wav,x-15,val
ROBERT SCHUMANN,"Wilder Reiter op. 68,8",,3,https://www.youtube.com/watch?v=wUrz5rtBp7I,https://www.youtube.com/watch?v=1jBXfha6Nwk,https://www.youtube.com/watch?v=US500dP0B_o,https://www.youtube.com/watch?v=qZ1OJyQYZzw,wUrz5rtBp7I,wUrz5rtBp7I.wav,x-156,train
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 936,,3,https://www.youtube.com/watch?v=KNQQBWeIyxE,https://www.youtube.com/watch?v=nKQOyKu0TZw,https://www.youtube.com/watch?v=elzBJND5xpA,https://www.youtube.com/watch?v=ORs_R8Dtib0,KNQQBWeIyxE,KNQQBWeIyxE.wav,x-179,test
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 937,,3,https://www.youtube.com/watch?v=0NMmv1A1nZE,https://www.youtube.com/watch?v=943d5YcA5Hg,https://www.youtube.com/watch?v=0c678XAFzdw,https://www.youtube.com/watch?v=BNXMZYdWpgY,0NMmv1A1nZE,0NMmv1A1nZE.wav,x-180,train
ISAAC ALBÉNIZ,"Tango op. 165,2",,3,https://www.youtube.com/watch?v=A_YPINMiKRE,https://www.youtube.com/watch?v=oqzA0AHkHfg,https://www.youtube.com/watch?v=S6cUD45Ll6Y,https://www.youtube.com/watch?v=XxPZMWFSj54,A_YPINMiKRE,A_YPINMiKRE.wav,x-184,val
JOHANN SEBASTIAN BACH,Invention 1 (Triplets) C major BWV 772a,,3,https://www.youtube.com/watch?v=E1M_jEHJtrE,https://www.youtube.com/watch?v=nMj7JZCZsUs,https://www.youtube.com/watch?v=E1M_jEHJtrE,https://www.youtube.com/watch?v=eVkNc3LSgOo,E1M_jEHJtrE,E1M_jEHJtrE.wav,x-19,val
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 938,,3,https://www.youtube.com/watch?v=sequeXpoMiA,https://www.youtube.com/watch?v=syfXZ8OR_So,https://www.youtube.com/watch?v=_0ls4cgBkw8,https://www.youtube.com/watch?v=EBdjSbEMfRo,sequeXpoMiA,sequeXpoMiA.wav,x-194,train
ROBERT SCHUMANN,"Jägerliedchen op. 68,7",,3,https://www.youtube.com/watch?v=hO-ppnJYE8o,https://www.youtube.com/watch?v=8_vasvPaDe8,https://www.youtube.com/watch?v=5NERvqtMspg,https://www.youtube.com/watch?v=Ib_G7CWprOo,hO-ppnJYE8o,hO-ppnJYE8o.wav,x-201,train
FRÉDÉRIC CHOPIN,"Waltz a minor KK IVb,11",,3,https://www.youtube.com/watch?v=3zNRG-1mFoU,https://www.youtube.com/watch?v=eN5z1mu6j4M,https://www.youtube.com/watch?v=jqxAfI51HSg,https://www.youtube.com/watch?v=j76vXRJqaWM,3zNRG-1mFoU,3zNRG-1mFoU.wav,x-213,train
ROBERT SCHUMANN,Auf der Gondel op. 68 Anhang I,,3,https://www.youtube.com/watch?v=XO86J6H6Jpw,https://www.youtube.com/watch?v=S5z-sWE3Nrg,https://www.youtube.com/watch?v=5NERvqtMspg,https://www.youtube.com/watch?v=AOesDGvO-3c,XO86J6H6Jpw,XO86J6H6Jpw.wav,x-225,train
JOHANN SEBASTIAN BACH,"Choral: Schaff's mit mir, Gott BWV 514",,3,https://www.youtube.com/watch?v=HS2c47p0cUk,https://www.youtube.com/watch?v=HS2c47p0cUk,https://www.youtube.com/watch?v=lAKFZgfu0u8,https://www.youtube.com/watch?v=qV3rfMsIwk8,HS2c47p0cUk,HS2c47p0cUk.wav,x-231,train
BÉLA BARTÓK,No. 29 Pentatonic Tune,,3,https://www.youtube.com/watch?v=AZJ7HBvrcfQ,https://www.youtube.com/watch?v=HJLvY1z8dOQ,https://www.youtube.com/watch?v=puEbZlCMItY,https://www.youtube.com/watch?v=DayZHDDNGqM,AZJ7HBvrcfQ,AZJ7HBvrcfQ.wav,x-245,train
BÉLA BARTÓK,No. 36 Drunkard's Song,,3,https://www.youtube.com/watch?v=Vpg44AfVqdk,https://www.youtube.com/watch?v=x9rROGrLhB4,https://www.youtube.com/watch?v=yX90sneQOmk,https://www.youtube.com/watch?v=IsOg0cxIac0,Vpg44AfVqdk,Vpg44AfVqdk.wav,x-257,train
BÉLA BARTÓK,No. 38 Winter Solstice Song,,3,https://www.youtube.com/watch?v=fKndGHyIbn0,https://www.youtube.com/watch?v=8gxTADh1D1k,https://www.youtube.com/watch?v=iWRTNpnmmhQ,https://www.youtube.com/watch?v=Zr_5hgud4F4,fKndGHyIbn0,fKndGHyIbn0.wav,x-262,test
MUZIO CLEMENTI,"Piano Sonatina G major op. 36,2",,3,https://www.youtube.com/watch?v=-DFWo4lveVA,https://www.youtube.com/watch?v=LNY4fXgvuok,https://www.youtube.com/watch?v=9ftJhlizGD0,https://www.youtube.com/watch?v=tzt5SR4VVy8,-DFWo4lveVA,-DFWo4lveVA.wav,x-28,val
MUZIO CLEMENTI,"Piano Sonatina C major op. 36,3",,3,https://www.youtube.com/watch?v=ERNZAGQcyj0,https://www.youtube.com/watch?v=VFnG_Se2pd8,https://www.youtube.com/watch?v=UWiPG9OPzH8,https://www.youtube.com/watch?v=0_Ksi2qmW0A,ERNZAGQcyj0,ERNZAGQcyj0.wav,x-29,val
ROBERT SCHUMANN,"Kleine Studie op. 68,14",,3,https://www.youtube.com/watch?v=jXIe8Vl4_EI,https://www.youtube.com/watch?v=1hLwLCwhnN8,https://www.youtube.com/watch?v=vEGxyHe4Azo,https://www.youtube.com/watch?v=JZR062TK9WY,jXIe8Vl4_EI,jXIe8Vl4_EI.wav,x-30,val
WOLFGANG AMADEUS MOZART,Allegro (Nannerl Music Book) KV 9a (5a),,3,https://www.youtube.com/watch?v=HjhNXpANzP4,https://www.youtube.com/watch?v=CJe3ISkn-RM,https://www.youtube.com/watch?v=yXrK21uSxRM,https://www.youtube.com/watch?v=hkOJe1YlduA,HjhNXpANzP4,HjhNXpANzP4.wav,x-302,test
BÉLA BARTÓK,No. 18 Teasing Song,,3,https://www.youtube.com/watch?v=3KKDZ0_88zA,https://www.youtube.com/watch?v=3KKDZ0_88zA,https://www.youtube.com/watch?v=s8Ea0DRYrNQ,https://www.youtube.com/watch?v=-3I7pst7Huk,3KKDZ0_88zA,3KKDZ0_88zA.wav,x-305,train
LUDWIG VAN BEETHOVEN,"Bagatelle A major op. 119,10",,3,https://www.youtube.com/watch?v=2LTY806hUMs,https://www.youtube.com/watch?v=JBORWuJmpGo,https://www.youtube.com/watch?v=a1qO1UWNr64,https://www.youtube.com/watch?v=AE1Qy1CK3F4,2LTY806hUMs,2LTY806hUMs.wav,x-31,val
LUDWIG VAN BEETHOVEN,Easy Piano Sonata C major WoO 51,,3,https://www.youtube.com/watch?v=6MrdTX7aai0,https://www.youtube.com/watch?v=OcfKwgRARYY,https://www.youtube.com/watch?v=byX1v6uNgrg,https://www.youtube.com/watch?v=izXmV9uQ4Rs,6MrdTX7aai0,6MrdTX7aai0.wav,x-311,train
JOHANN SEBASTIAN BACH,Choral: Wer nur den lieben Gott läßt walten BWV 691,,3,https://www.youtube.com/watch?v=Hc04uOKDzXU,,,,Hc04uOKDzXU,Hc04uOKDzXU.wav,x-321,test
BÉLA BARTÓK,No. 30 Jeering Song,,3,https://www.youtube.com/watch?v=f68lrbL9ER4,https://www.youtube.com/watch?v=rtwORlhV4oc,https://www.youtube.com/watch?v=Na_-fxa_DtY,https://www.youtube.com/watch?v=kp1z20aEY-8,f68lrbL9ER4,f68lrbL9ER4.wav,x-328,val
JOHANN SEBASTIAN BACH,Second Minuet from French Suite c minor BWV 813a,,3,https://www.youtube.com/watch?v=G961Cm65fhQ,https://www.youtube.com/watch?v=87zDlNnjeVw,https://www.youtube.com/watch?v=YGsLKmSlhiY,https://www.youtube.com/watch?v=G_FV6vdPloo,G961Cm65fhQ,G961Cm65fhQ.wav,x-329,train
FRANZ SCHUBERT,Scherzo B flat major D 593,,3,https://www.youtube.com/watch?v=EWFQhNOhBWI,https://www.youtube.com/watch?v=fRE_8Br_uQE,https://www.youtube.com/watch?v=Pi1BJQyYVKM,https://www.youtube.com/watch?v=wwUv3RMvRoY,EWFQhNOhBWI,EWFQhNOhBWI.wav,x-345,train
JOHANN SEBASTIAN BACH,"Little Prelude from the ""Pianobook"" for W. F. Bach BWV 926",,3,https://www.youtube.com/watch?v=v40-__2JeRY,,,,v40-__2JeRY,v40-__2JeRY.wav,x-35,val
JOHANN SEBASTIAN BACH,"Minuet II from the""Notebook for W. F. Bach g minor BWV 842",,3,https://www.youtube.com/watch?v=QoqTUu1kLYE,https://www.youtube.com/watch?v=jc1b71ijvX8,https://www.youtube.com/watch?v=-7Q6gRvI1d0,https://www.youtube.com/watch?v=xh1N1WSBhlM,QoqTUu1kLYE,QoqTUu1kLYE.wav,x-371,test
JOHANN SEBASTIAN BACH,Minuet III from the Notebook for W. F. Bach G major BWV 843,,3,https://www.youtube.com/watch?v=hK8Q4oUSNrI,https://www.youtube.com/watch?v=wpKMkJm7XHA,https://www.youtube.com/watch?v=icZob9-1MDw,https://www.youtube.com/watch?v=hK8Q4oUSNrI,hK8Q4oUSNrI,hK8Q4oUSNrI.wav,x-374,train
DOMENICO SCARLATTI,Piano Sonata d minor K. 32,,3,https://www.youtube.com/watch?v=mAE2NSuBz2U,https://www.youtube.com/watch?v=4rl57dGwxkI,https://www.youtube.com/watch?v=PpBvnX4-Hlo,https://www.youtube.com/watch?v=4-gO7wdgBVM,mAE2NSuBz2U,mAE2NSuBz2U.wav,x-384,test
MUZIO CLEMENTI,"Piano Sonatina - revised version C major op. 36,(1)",,3,https://www.youtube.com/watch?v=0_Ksi2qmW0A,https://www.youtube.com/watch?v=Ryq0nX1_Jds,https://www.youtube.com/watch?v=ZCdK5mIxrpg,https://www.youtube.com/watch?v=3OZAOFDB3Qs,0_Ksi2qmW0A,0_Ksi2qmW0A.wav,x-385,test
LUDWIG VAN BEETHOVEN,Bagatelle (Für Elise) a minor WoO 59,,3,https://www.youtube.com/watch?v=PtwFOOOoGlo,https://www.youtube.com/watch?v=CQIDLhBJ2y4,https://www.youtube.com/watch?v=E_Y98sW4e7o,https://www.youtube.com/watch?v=noAU3qDS1dA,PtwFOOOoGlo,PtwFOOOoGlo.wav,x-386,train
ROBERT SCHUMANN,"Fröhlicher Landmann, von der Arbeit zurückkehrend op. 68,10",,3,https://www.youtube.com/watch?v=vknKgKZvjeQ,https://www.youtube.com/watch?v=GWH3DKcuvU4,https://www.youtube.com/watch?v=uXhbv4e4yQo,https://www.youtube.com/watch?v=um8dOgMjrG4,vknKgKZvjeQ,vknKgKZvjeQ.wav,x-401,train
LUDWIG VAN BEETHOVEN,"Piano Piece ""Lustig und traurig"" WoO 54",,3,https://www.youtube.com/watch?v=7WY0oqG6nnA,https://www.youtube.com/watch?v=yMMnS9leQJQ,https://www.youtube.com/watch?v=ap_j6prdlDU,https://www.youtube.com/watch?v=dT4IK9ESQZk,7WY0oqG6nnA,7WY0oqG6nnA.wav,x-67,val
ISAAC ALBÉNIZ,"Malagueña op. 165,3",,3,https://www.youtube.com/watch?v=CZZS6hQwLqA,https://www.youtube.com/watch?v=Hl5NueeE8y0,https://www.youtube.com/watch?v=RLJoD2SlpG8,https://www.youtube.com/watch?v=32tZjRlkXxs,CZZS6hQwLqA,CZZS6hQwLqA.wav,x-73,val
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 933,,3,https://www.youtube.com/watch?v=Ntjn7qKxv9k,https://www.youtube.com/watch?v=nf9Sf6yO1Kg,https://www.youtube.com/watch?v=g_2I-Ft24_4,https://www.youtube.com/watch?v=ZbTxRVcaYH4,Ntjn7qKxv9k,Ntjn7qKxv9k.wav,x-80,train
JOHANN SEBASTIAN BACH,Little Prelude BWV 999,,3,https://www.youtube.com/watch?v=jmJ0gv2xNUo,https://www.youtube.com/watch?v=3RgC_LHxbzE,https://www.youtube.com/watch?v=OcF0CGpK-Vw,https://www.youtube.com/watch?v=q4tdR5-xL1k,jmJ0gv2xNUo,jmJ0gv2xNUo.wav,x-84,test
ROBERT SCHUMANN,"Aveu op. 9,18",,3,https://www.youtube.com/watch?v=9i3hW6wrOqo,https://www.youtube.com/watch?v=WiTSNsN3dQ8,https://www.youtube.com/watch?v=dKaDhAMpATo,https://www.youtube.com/watch?v=dQ-_POmwuzw,9i3hW6wrOqo,9i3hW6wrOqo.wav,x-87,val
JOHANN SEBASTIAN BACH,Marche BWV Anhang 127,,3,https://www.youtube.com/watch?v=-_6JYI6H1C8,https://www.youtube.com/watch?v=yPxxH2EOQu8,https://www.youtube.com/watch?v=gDJAKXA9ssY,https://www.youtube.com/watch?v=5ZLz6qFfaKg,-_6JYI6H1C8,-_6JYI6H1C8.wav,x-93,train
JOHANN SEBASTIAN BACH,Menuet BWV Anhang 118,,2,https://www.youtube.com/watch?v=uPOZKPBVhLM,https://www.youtube.com/watch?v=uBuSTf464T0,https://www.youtube.com/watch?v=6pACjm7uTMA,https://www.youtube.com/watch?v=5fLCCF60IvY,uPOZKPBVhLM,uPOZKPBVhLM.wav,m-14,train
JOHANN SEBASTIAN BACH,Choral: Gib dich zufrieden und sei stille BWV 510,,2,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=L7htdPMKeI0,https://www.youtube.com/watch?v=3hhfZsdoCdQ,https://www.youtube.com/watch?v=gPye-wqtKx4,L7htdPMKeI0,L7htdPMKeI0.wav,m-15,train
JOHANN SEBASTIAN BACH,Menuet BWV Anhang 121,,2,https://www.youtube.com/watch?v=CRA9TULUdrg,https://www.youtube.com/watch?v=mvAze0GxdOg,https://www.youtube.com/watch?v=0VPB8_5kbo0,https://www.youtube.com/watch?v=-v5tAtl2KjQ,CRA9TULUdrg,CRA9TULUdrg.wav,m-18,train
JOHANN SEBASTIAN BACH,Polonaise BWV Anhang 128,,2,https://www.youtube.com/watch?v=1_kE609bA7g,https://www.youtube.com/watch?v=cgqFrtfqOY4,https://www.youtube.com/watch?v=LU7HdOlhOk0,https://www.youtube.com/watch?v=eyUBTd3ETJA,1_kE609bA7g,1_kE609bA7g.wav,m-20,train
JOHANN SEBASTIAN BACH,Präludium BWV 846,,2,https://www.youtube.com/watch?v=iWoI8vmE8bI,https://www.youtube.com/watch?v=gVah1cr3pU0,,,iWoI8vmE8bI,iWoI8vmE8bI.wav,m-22,train
ROBERT SCHUMANN,"Soldatenmarsch op. 68,2",,2,https://www.youtube.com/watch?v=fohd-ll6384,https://www.youtube.com/watch?v=3F3R0AMz7KE,https://www.youtube.com/watch?v=cfGR2h-UQ0M,https://www.youtube.com/watch?v=8miP43aKL6s,fohd-ll6384,fohd-ll6384.wav,x-107,test
ERIK SATIE,Gymnopédie no. 2,,2,https://www.youtube.com/watch?v=IM54ja7p86U,https://www.youtube.com/watch?v=afDzENzEnsQ,https://www.youtube.com/watch?v=veNQJHOVbwk,https://www.youtube.com/watch?v=FS6o3qFimsc,IM54ja7p86U,IM54ja7p86U.wav,x-117,test
JOHANN SEBASTIAN BACH,Menuet BWV Anhang 120,,2,https://www.youtube.com/watch?v=-v5tAtl2KjQ,https://www.youtube.com/watch?v=Hn3H2W8MRmg,https://www.youtube.com/watch?v=zomb7itNZyQ,https://www.youtube.com/watch?v=YJZ3Ry-X6PQ,-v5tAtl2KjQ,-v5tAtl2KjQ.wav,x-122,test
JOHANN SEBASTIAN BACH,Menuet BWV Anhang 132,,2,https://www.youtube.com/watch?v=NmAtYPIcrls,https://www.youtube.com/watch?v=NmAtYPIcrls,https://www.youtube.com/watch?v=-qiU-TMQsjE,https://www.youtube.com/watch?v=NulEFO6bS6Y,NmAtYPIcrls,NmAtYPIcrls.wav,x-123,train
BÉLA BARTÓK,No. 18 Soldiers' Song,,2,https://www.youtube.com/watch?v=jDjmW0JLmCQ,https://www.youtube.com/watch?v=aXm-IYEJbEU,https://www.youtube.com/watch?v=gDz2UO1Fcyc,https://www.youtube.com/watch?v=Wrxg745CbH0,jDjmW0JLmCQ,jDjmW0JLmCQ.wav,x-132,train
ROBERT SCHUMANN,"Stückchen op. 68,5",,2,https://www.youtube.com/watch?v=Cw4_fh2v5F8,https://www.youtube.com/watch?v=y-vrkhZwwqM,https://www.youtube.com/watch?v=qD54_uem1MY,https://www.youtube.com/watch?v=cfGR2h-UQ0M,Cw4_fh2v5F8,Cw4_fh2v5F8.wav,x-144,train
ERIK SATIE,Gnossienne no. 3,,2,https://www.youtube.com/watch?v=3c_RU2NcJ9c,https://www.youtube.com/watch?v=llk423PNMjc,https://www.youtube.com/watch?v=gyoQgzBYH7k,https://www.youtube.com/watch?v=D30LAzub2gs,3c_RU2NcJ9c,3c_RU2NcJ9c.wav,x-155,train
BÉLA BARTÓK,No. 4 Pillow Dance,,2,https://www.youtube.com/watch?v=0rm_6xZ3hCI,https://www.youtube.com/watch?v=ZRFUAkZZxQU,https://www.youtube.com/watch?v=9OR1Fyk9xss,https://www.youtube.com/watch?v=PmFW9dPhjeM,0rm_6xZ3hCI,0rm_6xZ3hCI.wav,x-193,val
WOLFGANG AMADEUS MOZART,Minuet (Nannerl Music Book) KV 1f,,2,https://www.youtube.com/watch?v=cUEa8ZnyYnc,https://www.youtube.com/watch?v=cUEa8ZnyYnc,https://www.youtube.com/watch?v=krCV6mcKU-w,https://www.youtube.com/watch?v=Z_9VydjI100,cUEa8ZnyYnc,cUEa8ZnyYnc.wav,x-205,test
ROBERT SCHUMANN,"Trällerliedchen op. 68,3",,2,https://www.youtube.com/watch?v=E_3Vsyr6-NE,https://www.youtube.com/watch?v=yagPxT8YNd4,https://www.youtube.com/watch?v=xgDsyfelX2o,https://www.youtube.com/watch?v=-tapKLoZewU,E_3Vsyr6-NE,E_3Vsyr6-NE.wav,x-206,train
ERIK SATIE,Gymnopédie no. 3,,2,https://www.youtube.com/watch?v=jVLsLT6cvJ4,https://www.youtube.com/watch?v=dqQ_QAcHgM8,https://www.youtube.com/watch?v=CCtMxvCgjZc,https://www.youtube.com/watch?v=YEVb12-L68Y,jVLsLT6cvJ4,jVLsLT6cvJ4.wav,x-22,val
BÉLA BARTÓK,No. 6 Study for the Left Hand,,2,https://www.youtube.com/watch?v=AZmcwgxyv4s,https://www.youtube.com/watch?v=49q_oEf_O_8,https://www.youtube.com/watch?v=BiC8_pwV2oQ,https://www.youtube.com/watch?v=sv2roGOwbpU,AZmcwgxyv4s,AZmcwgxyv4s.wav,x-228,val
BÉLA BARTÓK,No. 8 Children's Game,,2,https://www.youtube.com/watch?v=AnSMwdBb5t0,https://www.youtube.com/watch?v=b0W_dK9cxa0,https://www.youtube.com/watch?v=VCgRmVm96Kk,https://www.youtube.com/watch?v=4fYsh1tow1w,AnSMwdBb5t0,AnSMwdBb5t0.wav,x-230,train
BÉLA BARTÓK,No. 10 Children's Dance,,2,https://www.youtube.com/watch?v=wb5xZY8qack,https://www.youtube.com/watch?v=2iEHuttK1_Q,https://www.youtube.com/watch?v=4kEXiuhp0t8,https://www.youtube.com/watch?v=4RoQe1KjF38,wb5xZY8qack,wb5xZY8qack.wav,x-232,train
BÉLA BARTÓK,No. 13 Ballad,,2,https://www.youtube.com/watch?v=5HVPF5ns78c,https://www.youtube.com/watch?v=Qy2ME5nZl0I,https://www.youtube.com/watch?v=hDCWNi_3C8M,https://www.youtube.com/watch?v=cG-kgQNTTI0,5HVPF5ns78c,5HVPF5ns78c.wav,x-233,train
BÉLA BARTÓK,No. 16 Old Hungarian Tune,,2,https://www.youtube.com/watch?v=1DJ2htAHRhk,https://www.youtube.com/watch?v=VY1XizwvL04,https://www.youtube.com/watch?v=7cAvBBR7Slk,https://www.youtube.com/watch?v=zqQjgMUngHM,1DJ2htAHRhk,1DJ2htAHRhk.wav,x-237,train
BÉLA BARTÓK,No. 17 Round Dance,,2,https://www.youtube.com/watch?v=tSX_vJ8dYzE,https://www.youtube.com/watch?v=fET0G_JJSbs,https://www.youtube.com/watch?v=J5rQDwDrOVc,https://www.youtube.com/watch?v=Kzx8-eFI5dY,tSX_vJ8dYzE,tSX_vJ8dYzE.wav,x-239,val
BÉLA BARTÓK,No. 20 Drinking Song,,2,https://www.youtube.com/watch?v=hk-a4U_fO1M,https://www.youtube.com/watch?v=bv3lDIutjUM,https://www.youtube.com/watch?v=xyVBvB-XeEo,https://www.youtube.com/watch?v=BLUvAGLwFkk,hk-a4U_fO1M,hk-a4U_fO1M.wav,x-241,train
JOHANN SEBASTIAN BACH,Little Prelude BWV 939,,2,https://www.youtube.com/watch?v=D_Uq3luXBRA,https://www.youtube.com/watch?v=078OKMKpcrY,https://www.youtube.com/watch?v=rzJi9tOo35M,https://www.youtube.com/watch?v=CcqIPBOOXYY,D_Uq3luXBRA,D_Uq3luXBRA.wav,x-275,val
JOHANN SEBASTIAN BACH,Prelude C major BWV 846,,2,https://www.youtube.com/watch?v=frxT2qB1POQ,https://www.youtube.com/watch?v=frxT2qB1POQ,https://www.youtube.com/watch?v=iWoI8vmE8bI,https://www.youtube.com/watch?v=ToWj_4xvVZA,frxT2qB1POQ,frxT2qB1POQ.wav,x-276,test
BÉLA BARTÓK,No. 23 Dance Song,,2,https://www.youtube.com/watch?v=QcN1Ikr6vqQ,https://www.youtube.com/watch?v=dCBXTZcwcvI,https://www.youtube.com/watch?v=-1tnSPEyUm4,https://www.youtube.com/watch?v=VamysYbrL3k,QcN1Ikr6vqQ,QcN1Ikr6vqQ.wav,x-284,train
ERIK SATIE,Gnossienne no. 5,,2,https://www.youtube.com/watch?v=WitqZjpR8MA,https://www.youtube.com/watch?v=t2CHG23U-_Q,https://www.youtube.com/watch?v=muzHkMCd31s,https://www.youtube.com/watch?v=Qr4azoVLqL0,WitqZjpR8MA,WitqZjpR8MA.wav,x-291,train
ERIK SATIE,Gnossienne no. 6,,2,https://www.youtube.com/watch?v=-S089zAHE-E,https://www.youtube.com/watch?v=aEk9lBHmHLE,https://www.youtube.com/watch?v=RD2lk2_UlgE,https://www.youtube.com/watch?v=DLD75KUD78I,-S089zAHE-E,-S089zAHE-E.wav,x-296,train
WOLFGANG AMADEUS MOZART,Minuet (Nannerl Music Book) KV 4,,2,https://www.youtube.com/watch?v=HwxNF9Hmz_s,https://www.youtube.com/watch?v=HwxNF9Hmz_s,https://www.youtube.com/watch?v=0p7YzI3lrng,https://www.youtube.com/watch?v=IQIlDAcP1wg,HwxNF9Hmz_s,HwxNF9Hmz_s.wav,x-300,val
WOLFGANG AMADEUS MOZART,Minuet (Nannerl Music Book) KV 5,,2,https://www.youtube.com/watch?v=vdapGkg7SSs,https://www.youtube.com/watch?v=vdapGkg7SSs,https://www.youtube.com/watch?v=BiUbs--jDNM,https://www.youtube.com/watch?v=A_Gm11e6p08,vdapGkg7SSs,vdapGkg7SSs.wav,x-301,train
WOLFGANG AMADEUS MOZART,"Piece from the ""London Music Book"" F major KV 15hh",,2,https://www.youtube.com/watch?v=pZZdFjVB98A,https://www.youtube.com/watch?v=pZZdFjVB98A,https://www.youtube.com/watch?v=0WCAdM0gYgg,https://www.youtube.com/watch?v=XQshqBEW7zU,pZZdFjVB98A,pZZdFjVB98A.wav,x-312,val
JOHANN SEBASTIAN BACH,Little Prelude for Beginners on Piano BWV 934,,2,https://www.youtube.com/watch?v=UjRBNFhP_ac,https://www.youtube.com/watch?v=p_uN9e9e2PQ,https://www.youtube.com/watch?v=_uxEutWqZzY,https://www.youtube.com/watch?v=D_Uq3luXBRA,UjRBNFhP_ac,UjRBNFhP_ac.wav,x-314,train
ERIK SATIE,Gnossienne no. 4,,2,https://www.youtube.com/watch?v=JE8ReAAcZjU,https://www.youtube.com/watch?v=r0sUYscxUL8,https://www.youtube.com/watch?v=Q8llZWd-alo,https://www.youtube.com/watch?v=HurEfzdNUJY,JE8ReAAcZjU,JE8ReAAcZjU.wav,x-327,train
WOLFGANG AMADEUS MOZART,Minuet D major KV 94 (73h),,2,https://www.youtube.com/watch?v=Chmb7ddJ8o4,https://www.youtube.com/watch?v=DlfLKZRfv98,https://www.youtube.com/watch?v=YqQQdqTyrlA,https://www.youtube.com/watch?v=mNlTJN429Ts,Chmb7ddJ8o4,Chmb7ddJ8o4.wav,x-352,train
JOHANN SEBASTIAN BACH,Menuet BWV Anhang 113,,2,https://www.youtube.com/watch?v=SP-ix_rMbIg,https://www.youtube.com/watch?v=-OqSGhlsdgQ,https://www.youtube.com/watch?v=fQashSCiPNg,https://www.youtube.com/watch?v=alaxvaN7qfM,SP-ix_rMbIg,SP-ix_rMbIg.wav,x-353,val
ROBERT SCHUMANN,"Melodie op. 68,1",,2,https://www.youtube.com/watch?v=-_zWKSUpkK0,https://www.youtube.com/watch?v=SNS_n25JQkg,,,-_zWKSUpkK0,-_zWKSUpkK0.wav,x-360,val
